Date,High,Low,Close,Open
2010-05-12,17252.52,17028.08,17195.81,17141.53
2010-05-13,17389.15,17240.35,17265.87,17323.63
2010-05-14,17329.32,16923.65,16994.6,17267.25
2010-05-17,16961.92,16551,16835.56,16961.92
2010-05-18,17000.34,16744.13,16875.76,16840.59
2010-05-19,16802.39,16373.32,16408.49,16802.39
2010-05-20,16617.8,16419.1,16519.68,16419.1
2010-05-21,16486.74,16187.03,16445.61,16317.94
2010-05-24,16757.73,16413.03,16469.55,16494.61
2010-05-25,16444.57,15960.15,16022.48,16444.57
2010-05-26,16410.35,16069.78,16387.84,16069.78
2010-05-27,16694.55,16331.1,16666.4,16410.88
2010-05-28,16891.17,16692.66,16863.06,16692.66
2010-05-31,16971.15,16806.5,16944.63,16872.17
2010-06-01,16942.82,16318.39,16572.03,16942.82
2010-06-02,16774.15,16571.45,16741.84,16574.79
2010-06-03,17072.63,16786.28,17022.33,16786.28
2010-06-04,17150.42,16963.92,17117.69,17036.55
2010-06-07,17069.77,16686.73,16781.07,17069.77
2010-06-08,16895.73,16560.64,16617.1,16760.6
2010-06-09,16817.69,16591.26,16657.89,16621.12
2010-06-10,16942.6,16668.91,16922.08,16668.91
2010-06-11,17131.56,16994.07,17064.95,16994.07
2010-06-14,17351.18,17118.74,17338.17,17118.74
2010-06-15,17442.5,17249.46,17412.83,17355.49
2010-06-16,17530.38,17407.3,17462.87,17500.3
2010-06-17,17647.42,17394.9,17616.69,17490.52
2010-06-18,17721.99,17525.29,17570.82,17628.02
2010-06-21,17919.62,17654.81,17876.55,17654.81
2010-06-22,17868.12,17725.63,17749.69,17868.12
2010-06-23,17782.41,17629.19,17755.94,17694.87
2010-06-24,17845.65,17632.8,17730.24,17750.51
2010-06-25,17714.73,17546.73,17574.53,17705.11
2010-06-28,17794.8,17571.85,17774.26,17577.66
2010-06-29,17777.95,17465.73,17534.09,17777.95
2010-06-30,17725.04,17373.78,17700.9,17476.85
2010-07-01,17679.34,17455.41,17509.33,17679.34
2010-07-02,17598.94,17426.78,17460.95,17523.47
2010-07-05,17505.73,17423.74,17441.44,17473.83
2010-07-06,17643.14,17395.58,17614.48,17402.68
2010-07-07,17623.66,17447.15,17471.03,17623.66
2010-07-08,17728.37,17536.48,17651.73,17536.48
2010-07-09,17857.58,17667.85,17833.54,17667.85
2010-07-12,18010.07,17874.95,17937.2,17875.97
2010-07-13,17998.04,17855.85,17985.9,17908.3
2010-07-14,18167.22,17897.26,17938.16,18024.95
2010-07-15,17978.56,17858.73,17909.46,17874.71
2010-07-16,17980.27,17892.16,17955.82,17911.13
2010-07-19,18005.07,17856.4,17928.42,17914.12
2010-07-20,18040.17,17848.07,17878.14,17918.43
2010-07-21,18012.2,17873.92,17977.23,17873.92
2010-07-22,18127.9,17879.88,18113.15,17978.37
2010-07-23,18237.56,18093.93,18130.98,18132.29
2010-07-26,18194.09,17993.88,18020.05,18056.24
2010-07-27,18149.56,17998.74,18077.61,17998.74
2010-07-28,18137.14,17925.4,17957.37,18077.85
2010-07-29,18013.1,17902.84,17992,17961.58
2010-07-30,18000.35,17838.92,17868.29,17981.06
2010-08-02,18104.24,17911.31,18081.21,17911.31
2010-08-03,18167.45,18072.38,18114.83,18149.9
2010-08-04,18249.46,18093.03,18217.44,18115.56
2010-08-05,18295.43,18156.45,18172.83,18234.85
2010-08-06,18244.56,18118.19,18143.99,18165.49
2010-08-09,18309.25,18139.9,18287.5,18141.11
2010-08-10,18293.4,18170.77,18219.99,18272.28
2010-08-11,18263.88,18042.89,18070.19,18177.35
2010-08-12,18113.62,17914.78,18073.9,17972.65
2010-08-13,18260.39,18050.42,18167.03,18080.29
2010-08-16,18203.92,17997.46,18050.78,18169.8
2010-08-17,18140.15,18026,18048.85,18049.19
2010-08-18,18286,18067.67,18257.12,18067.67
2010-08-19,18475.27,18276.5,18454.94,18276.5
2010-08-20,18464.14,18360.9,18401.82,18444.24
2010-08-23,18454.38,18371.02,18409.35,18400.33
2010-08-24,18451.73,18260.71,18311.59,18407.01
2010-08-25,18312.43,18156,18179.64,18308.51
2010-08-26,18261.06,18159.13,18226.35,18194.78
2010-08-27,18248.36,17944.16,17998.41,18205.9
2010-08-30,18216.5,17960.23,18032.11,18063.48
2010-08-31,18015.66,17819.99,17971.12,18015.66
2010-09-01,18227.14,18027.12,18205.87,18027.12
2010-09-02,18355.84,18215.28,18238.31,18215.28
2010-09-03,18316.32,18206.5,18221.43,18238.08
2010-09-06,18600.3,18124.29,18560.05,18124.29
2010-09-07,18711.2,18571.43,18645.06,18571.73
2010-09-08,18721.21,18540.65,18666.71,18627.67
2010-09-09,18823.17,18669.12,18799.66,18669.12
2010-09-13,19243.44,18845.31,19208.33,18845.31
2010-09-14,19487.02,19218.13,19346.96,19218.13
2010-09-15,19554.5,19340.99,19502.11,19343.74
2010-09-16,19636.66,19383.46,19417.49,19476.93
2010-09-17,19639.18,19436.71,19594.75,19436.71
2010-09-20,19927.3,19445.42,19906.1,19445.42
2010-09-21,20088.96,19860.88,20001.55,19925.79
2010-09-22,20105.54,19804.02,19941.72,20039.43
2010-09-23,19998.32,19771.63,19861.01,19944.3
2010-09-24,20071.75,19833.52,20045.18,19836.43
2010-09-27,20267.98,20082.26,20117.38,20082.26
2010-09-28,20157.51,19981.96,20104.86,20114.37
2010-09-29,20234.05,19923.11,19956.34,20086.89
2010-09-30,20114.73,19864.46,20069.12,19931.49
2010-10-01,20475.47,20094.1,20445.04,20094.1
2010-10-04,20706.74,20437.36,20475.73,20501.21
2010-10-05,20560.54,20383.16,20407.71,20461.98
2010-10-06,20669.95,20447.05,20543.08,20448.69
2010-10-07,20581.29,20272.77,20315.32,20544.3
2010-10-08,20409.19,20145.74,20250.26,20297.58
2010-10-11,20461.27,20274.95,20339.89,20291.59
2010-10-12,20368.4,20107.25,20203.34,20357.79
2010-10-13,20703.97,20211.66,20687.88,20223.45
2010-10-14,20854.55,20442.82,20497.64,20700.42
2010-10-15,20578.45,20090.18,20125.05,20518.5
2010-10-18,20229.39,19870.51,20168.89,20160.55
2010-10-19,20332.02,19923.96,19983.13,20298.55
2010-10-20,20043.82,19822.66,19872.15,19924.02
2010-10-21,20293.1,19886.12,20260.58,19951.34
2010-10-22,20351.74,20088.67,20165.86,20334.14
2010-10-25,20452.3,20199.73,20303.12,20199.73
2010-10-26,20344.68,20189.3,20221.39,20325.44
2010-10-27,20220.58,19923.71,20005.37,20220.58
2010-10-28,20185.46,19869.32,19941.04,20116.49
2010-10-29,20080.33,19768.96,20032.34,19986.32
2010-11-01,20609.65,20267.1,20355.63,20272.49
2010-11-02,20418.35,20281.73,20345.69,20407.18
2010-11-03,20538.8,20426.18,20465.74,20472.86
2010-11-04,20917.03,20605.63,20893.57,20605.63
2010-11-05,21108.64,20961.98,21004.96,21045.66
2010-11-08,21075.71,20822.37,20852.38,21041.97
2010-11-09,20984.08,20762.81,20932.48,20851.91
2010-11-10,20970.91,20849.92,20875.71,20917.54
2010-11-11,20937.38,20544.22,20589.09,20930.45
2010-11-12,20593.91,20108.4,20156.89,20529.74
2010-11-15,20335.51,20046.6,20309.69,20167.62
2010-11-16,20380.1,19832.22,19865.14,20371.73
2010-11-18,20056.44,19615.51,19930.64,19997.83
2010-11-19,19982.75,19504.87,19585.44,19982.75
2010-11-22,19989.02,19641.42,19957.59,19713.84
2010-11-23,19841.42,19342.69,19691.84,19841.42
2010-11-24,19835.57,19375.92,19459.85,19735.28
2010-11-25,19628.27,19257.37,19318.16,19560.25
2010-11-26,19417.61,18954.82,19136.61,19391.96
2010-11-29,19450.09,19167.19,19405.1,19230.34
2010-11-30,19610.46,19218.02,19521.25,19373.23
2010-12-01,19887.26,19525.15,19850,19529.99
2010-12-02,20084.25,19917.77,19992.7,20038.66
2010-12-03,20067.81,19877.12,19966.93,20007.89
2010-12-06,20217.86,19944.71,19981.31,20038.25
2010-12-07,20008.36,19824.44,19934.64,19982.9
2010-12-08,19875.51,19611.35,19696.48,19874.3
2010-12-09,19771.09,19160.87,19242.36,19746.15
2010-12-10,19537.4,19074.57,19508.89,19201.89
2010-12-13,19710.57,19321.41,19691.78,19600.28
2010-12-14,19836.82,19621.41,19799.19,19746.75
2010-12-15,19817.61,19571.43,19647.77,19791.22
2010-12-16,19897.22,19554.35,19864.85,19698.58
2010-12-20,20006.16,19711.12,19888.88,19770.02
2010-12-21,20090.84,19925.76,20060.32,19925.76
2010-12-22,20151.25,19931.31,20015.8,20118.82
2010-12-23,20076.08,19939.3,19982.88,20038.83
2010-12-24,20086.42,19880.36,20073.66,19911.46
2010-12-27,20190.13,20010.33,20028.93,20062.6
2010-12-28,20090.41,19981.76,20025.42,20056.47
2010-12-29,20274.2,20054.64,20256.03,20060.88
2010-12-30,20410.91,20274.12,20389.07,20274.12
2010-12-31,20552.03,20412.76,20509.09,20412.76
2011-01-03,20664.8,20531,20561.05,20621.61
2011-01-04,20651.21,20449.01,20498.72,20617.38
2011-01-05,20509.95,20243.95,20301.1,20509.95
2011-01-06,20425.85,20107.17,20184.74,20395.5
2011-01-07,20210.62,19629.22,19691.81,20163.85
2011-01-10,19720.43,19158.43,19224.12,19714.42
2011-01-11,19431.56,19003.6,19196.34,19279.77
2011-01-12,19574.63,19048.56,19534.1,19353.34
2011-01-13,19522.38,19136.27,19182.82,19492.3
2011-01-14,19447.82,18811.96,18860.44,19198.04
2011-01-17,19018.94,18779.38,18882.25,18911.43
2011-01-18,19120.62,18933.47,19092.05,18983.2
2011-01-19,19167.06,18898.56,18978.32,19153.31
2011-01-20,19100.26,18794.73,19046.54,18892.43
2011-01-21,19065.34,18932.4,19007.53,19007.08
2011-01-24,19194.46,18998.38,19151.28,19095.69
2011-01-25,19340.99,18949.44,18969.45,19227.42
2011-01-27,19086.69,18656.05,18684.43,19086.69
2011-01-28,18723.12,18235.45,18395.97,18708.62
2011-01-31,18395.09,18038.48,18327.76,18226.21
2011-02-01,18452.06,17982.17,18022.22,18425.18
2011-02-02,18306,18042.61,18090.62,18216.91
2011-02-03,18466.21,18064.61,18449.31,18113.73
2011-02-04,18542.2,17926.98,18008.15,18450.07
2011-02-07,18180.94,17977.01,18037.19,18135.02
2011-02-08,18141.51,17742.18,17775.7,18141.51
2011-02-09,17864.32,17508.35,17592.77,17723.99
2011-02-10,17636.88,17362.59,17463.04,17603.29
2011-02-11,17752.56,17295.62,17728.61,17519.13
2011-02-14,18227.62,17857.12,18202.2,17940.16
2011-02-15,18361.66,18050.48,18273.8,18260.08
2011-02-16,18358.84,18216.12,18300.9,18273.06
2011-02-17,18532.61,18233.79,18506.82,18345.12
2011-02-18,18690.97,18159.82,18211.52,18564.08
2011-02-21,18457.49,18082.66,18438.31,18238.54
2011-02-22,18457.9,18187.33,18296.16,18390.72
2011-02-23,18377.48,18150.01,18178.33,18233.77
2011-02-24,18135.12,17559.7,17632.41,18135.12
2011-02-25,17812.44,17469.97,17700.91,17775.08
2011-02-28,18296.53,17718.88,17823.4,17811.08
2011-03-01,18478.68,17964.39,18446.5,17982.28
2011-03-03,18603.57,18253.62,18489.76,18318.32
2011-03-04,18736.97,18448.69,18486.45,18622.7
2011-03-07,18361.65,18058.71,18222.67,18361.65
2011-03-08,18466.81,18266.62,18439.65,18277.34
2011-03-09,18583.3,18303.8,18469.95,18522.8
2011-03-10,18430.84,18261.26,18327.98,18430.84
2011-03-11,18368.43,18063.29,18174.09,18248.11
2011-03-14,18463.84,18155.43,18439.48,18167.1
2011-03-15,18326.33,17920.55,18167.64,18113.79
2011-03-16,18444.47,18263.68,18358.69,18263.68
2011-03-17,18354.27,18104.02,18149.87,18227.16
2011-03-18,18259.61,17849.53,17878.81,18251.18
2011-03-21,18007.73,17792.17,17839.05,17984.72
2011-03-22,18041.38,17878.8,17988.3,17929.09
2011-03-23,18218.28,17950.17,18206.16,17972.04
2011-03-24,18373.97,18269.32,18350.74,18286.42
2011-03-25,18858.3,18480.69,18815.64,18480.69
2011-03-28,19024.18,18799.57,18943.14,18799.71
2011-03-29,19226.21,18944.82,19120.8,18949.57
2011-03-30,19357.1,19178.77,19290.18,19178.77
2011-03-31,19575.16,19284.35,19445.22,19339.75
2011-04-01,19562.55,19382.35,19420.39,19463.11
2011-04-04,19729.6,19449.36,19701.73,19473.93
2011-04-05,19770.21,19523.54,19686.82,19731.38
2011-04-06,19811.14,19550.55,19612.2,19698.61
2011-04-07,19665.09,19537.02,19591.18,19620.88
2011-04-08,19697.21,19388.42,19451.45,19602.81
2011-04-11,19426.3,19242.59,19262.54,19382.91
2011-04-13,19737.33,19101.63,19696.86,19187.01
2011-04-15,19700.96,19337.12,19386.82,19670.07
2011-04-18,19649.22,19071.47,19091.17,19389.74
2011-04-19,19201.92,18976.19,19121.83,19091.78
2011-04-20,19484.77,19171.03,19470.98,19274.21
2011-04-21,19695.98,19530.5,19602.23,19582.5
2011-04-25,19697.49,19531.34,19584.31,19538.52
2011-04-26,19626.13,19306.92,19545.35,19596.32
2011-04-27,19633.63,19412.79,19448.69,19610.71
2011-04-28,19542.05,19265.92,19292.02,19532.85
2011-04-29,19356.5,19015.05,19135.96,19292.57
2011-05-02,19253.87,18954.76,18998.02,19224.05
2011-05-03,19024.95,18502.42,18534.69,18979.31
2011-05-04,18604.36,18339.53,18469.36,18558.33
2011-05-05,18569.21,18160.65,18210.58,18484.71
2011-05-06,18568.48,18271.68,18518.81,18289.78
2011-05-09,18643.58,18367.21,18528.96,18628.63
2011-05-10,18689.37,18429.06,18512.77,18564.95
2011-05-11,18622.44,18454.93,18584.96,18572.61
2011-05-12,18610.02,18314.34,18335.79,18525.32
2011-05-13,18724.54,18280.7,18531.28,18362.45
2011-05-16,18492.68,18319.88,18345.03,18492.68
2011-05-17,18435.8,18084.67,18137.35,18374.45
2011-05-18,18218.2,18020.79,18086.2,18177.32
2011-05-19,18198.45,18057.82,18141.4,18166.64
2011-05-20,18429.47,18161.38,18326.09,18199.96
2011-05-23,18269.06,17971.02,17993.33,18269.06
2011-05-24,18110.39,17933.94,18011.97,18016.43
2011-05-25,17976.36,17786.13,17847.24,17976.36
2011-05-26,18072.61,17862.88,18044.64,17917.11
2011-05-27,18298.64,18087.16,18266.1,18105.61
2011-05-30,18380.17,18199.52,18232.06,18319.74
2011-05-31,18526.8,18266.61,18503.28,18266.61
2011-06-01,18636.12,18514.66,18608.81,18527.12
2011-06-02,18540.67,18390.57,18494.18,18425.85
2011-06-03,18672.65,18345.85,18376.48,18554.4
2011-06-06,18458.63,18258.42,18420.11,18344.27
2011-06-07,18545.95,18351.24,18495.62,18355.3
2011-06-08,18505.1,18365.94,18394.29,18448.4
2011-06-09,18449.64,18327.01,18384.9,18394.57
2011-06-10,18399.02,18182.9,18268.54,18390.41
2011-06-13,18313.21,18120.76,18266.03,18242.25
2011-06-14,18380.19,18261.11,18308.66,18276.78
2011-06-15,18308.69,18111.21,18132.24,18298.59
2011-06-16,18155.1,17958.94,17985.88,18060.11
2011-06-17,18064.76,17844.09,17870.53,18060.17
2011-06-20,17925.17,17314.38,17506.63,17925.17
2011-06-21,17714.88,17504.27,17560.3,17574.37
2011-06-22,17678.86,17492.19,17550.63,17659.37
2011-06-23,17754.55,17482.21,17727.49,17526.92
2011-06-24,18268.95,17804.94,18240.68,17804.94
2011-06-27,18494.11,18132.7,18412.41,18132.7
2011-06-28,18527.45,18323.44,18492.45,18493.59
2011-06-29,18715.39,18552.19,18693.86,18552.19
2011-06-30,18873.39,18723.14,18845.87,18741.1
2011-07-01,19031.38,18713.07,18762.8,18974.96
2011-07-04,18942.42,18781.88,18814.48,18896.24
2011-07-05,18837.88,18694.05,18744.56,18837.88
2011-07-06,18823.45,18682.6,18726.97,18730.29
2011-07-07,19097.78,18767.25,19078.3,18776.62
2011-07-08,19131.7,18817.71,18858.04,19084.06
2011-07-11,18843.97,18679.49,18721.39,18823.19
2011-07-12,18589.19,18326.42,18411.62,18534.11
2011-07-13,18626.41,18465.4,18596.02,18468.82
2011-07-14,18803.05,18449.23,18618.2,18563.69
2011-07-15,18936.43,18513.22,18561.92,18694.19
2011-07-18,18622.56,18469.53,18507.04,18592.19
2011-07-19,18690.42,18481.83,18653.87,18521.38
2011-07-20,18765.6,18473.9,18502.38,18756.31
2011-07-21,18566.99,18415.36,18436.19,18514.65
2011-07-22,18747.06,18533.43,18722.3,18565.04
2011-07-25,18932.27,18670.84,18871.29,18753.35
2011-07-26,18944.6,18481.63,18518.22,18898.19
2011-07-27,18578.55,18358.76,18432.25,18571.15
2011-07-28,18327.85,18188.88,18209.52,18300.55
2011-07-29,18334.27,18131.86,18197.2,18194.15
2011-08-01,18440.07,18219.25,18314.33,18352.23
2011-08-02,18283.55,18037.87,18109.89,18283.55
2011-08-03,18005.76,17859.5,17940.55,17970.19
2011-08-04,18032.55,17664.73,17693.18,17983.86
2011-08-05,17358.18,16990.91,17305.87,17350.37
2011-08-08,17247.87,16759.45,16990.18,16907.57
2011-08-09,17135.04,16432,16857.91,16517.87
2011-08-10,17256.46,17022.25,17130.51,17244.71
2011-08-11,17207.82,17012.95,17059.4,17056.61
2011-08-12,17246.88,16784.56,16839.63,17246.88
2011-08-16,17035.49,16673.52,16730.94,17015.99
2011-08-17,17000.38,16708.98,16840.8,16782.24
2011-08-18,16916.81,16433.31,16469.79,16910.27
2011-08-19,16287.72,15987.77,16141.67,16237.78
2011-08-22,16370.46,16046.48,16341.7,16155.99
2011-08-23,16549.21,16213.18,16498.47,16446.85
2011-08-24,16533.22,16253.78,16284.98,16490.78
2011-08-25,16373.84,16104.34,16146.33,16338.14
2011-08-26,16256.38,15765.53,15848.83,16155.55
2011-08-29,16462.03,16068.73,16416.33,16080.74
2011-08-30,16714.7,16443.35,16676.75,16585.1
2011-09-02,16989.86,16688.06,16821.46,16963.67
2011-09-05,16760.07,16561.46,16713.33,16678.34
2011-09-06,16894.73,16488.3,16862.81,16663.73
2011-09-07,17157.21,16922.31,17065,16922.31
2011-09-08,17209.66,16987.37,17165.54,17118.08
2011-09-09,17211.8,16830.95,16866.97,17189.75
2011-09-12,16668.25,16393.04,16501.74,16668.25
2011-09-13,16766.19,16374.68,16467.44,16618.17
2011-09-14,16754.22,16387.38,16709.6,16522.71
2011-09-15,16922.4,16545.47,16876.54,16837.76
2011-09-16,17122.54,16889.58,16933.83,17047.73
2011-09-19,16865.93,16709.41,16745.35,16865.93
2011-09-20,17135.44,16758.69,17099.28,16768.63
2011-09-21,17191.12,17000.61,17065.15,17128.83
2011-09-22,16833.61,16316.03,16361.15,16827.85
2011-09-23,16368.41,16052.47,16162.06,16222.37
2011-09-26,16209.19,15801.01,16051.1,16209.19
2011-09-27,16551.65,16282.74,16524.03,16289.32
2011-09-28,16663.26,16363.63,16446.02,16663.26
2011-09-29,16756.08,16316.66,16698.07,16387.91
2011-09-30,16745.16,16404.78,16453.76,16599.74
2011-10-03,16255.97,16056.33,16151.45,16255.97
2011-10-04,16202.38,15745.43,15864.86,16081.77
2011-10-05,16044.91,15760.53,15792.41,15967.72
2011-10-07,16347.48,16148.97,16232.54,16222.49
2011-10-10,16595.93,16230.77,16557.23,16270.07
2011-10-11,16774.12,16510.71,16536.47,16668.15
2011-10-12,16987.06,16608.57,16958.39,16660.43
2011-10-13,17084.07,16854.03,16883.92,17048
2011-10-14,17112.45,16828.45,17082.69,16836.83
2011-10-17,17188.55,16928.38,17025.09,17176.05
2011-10-18,16824.76,16669.04,16748.29,16817.38
2011-10-19,17106.99,16874.34,17085.34,16883.36
2011-10-20,16962.06,16744.99,16936.89,16911.85
2011-10-21,17032.32,16752.21,16785.64,16975.79
2011-10-24,17104.88,16898.6,16939.28,17011.06
2011-10-25,17322.13,16900.26,17254.86,17012.79
2011-10-26,17350.49,17273.52,17288.83,17336.34
2011-10-28,17908.13,17671.86,17804.8,17671.86
2011-10-31,17813.11,17668.27,17705.01,17806.21
2011-11-01,17661.78,17422.47,17480.83,17540.55
2011-11-02,17615.92,17337.65,17464.85,17347.7
2011-11-03,17527.1,17278.03,17481.93,17430.69
2011-11-04,17702.26,17474.39,17562.61,17674.7
2011-11-08,17632.23,17455.22,17569.53,17593.67
2011-11-09,17658.34,17331.23,17362.1,17641.98
2011-11-11,17279.23,17096.84,17192.82,17187.89
2011-11-14,17391.99,17094.43,17118.74,17348.52
2011-11-15,17172.09,16837.56,16882.67,17081.62
2011-11-16,16878.3,16641.65,16775.87,16872.3
2011-11-17,16807.15,16408.5,16461.71,16754.68
2011-11-18,16396.69,16164.99,16371.51,16387.7
2011-11-21,16297.03,15900.3,15946.1,16297.03
2011-11-22,16212.95,15970.11,16065.42,15995.69
2011-11-23,15969.6,15478.69,15699.97,15969.6
2011-11-24,15901.3,15479.97,15858.49,15715.81
2011-11-25,15891.05,15645.78,15695.43,15781.25
2011-11-28,16186.68,15888.28,16167.13,15890.8
2011-11-29,16210.37,15952.54,16008.34,16210.37
2011-11-30,16179.56,15849.57,16123.46,15868.96
2011-12-01,16718.11,16430.61,16483.45,16555.93
2011-12-02,16888.84,16428.66,16846.83,16493.98
2011-12-05,16863.1,16691.21,16805.33,16812.3
2011-12-07,17003.71,16781.62,16877.06,16830.04
2011-12-08,16847.82,16421.55,16488.24,16819.74
2011-12-09,16382.57,16142.32,16213.46,16258.44
2011-12-12,16360.32,15839.96,15870.35,16354.96
2011-12-13,16079.38,15771.59,16002.51,15778.62
2011-12-14,16133.41,15855.12,15881.14,15963.75
2011-12-15,15908.02,15596.22,15836.47,15739.05
2011-12-16,16068.9,15425.2,15491.35,15868.78
2011-12-19,15440.1,15190.74,15379.34,15440.1
2011-12-20,15448.13,15135.86,15175.08,15436.12
2011-12-21,15727.31,15377.04,15685.21,15487.75
2011-12-22,15834.63,15472.7,15813.36,15546.66
2011-12-23,15911.23,15671.28,15738.7,15863.43
2011-12-26,15998.44,15761.18,15970.75,15782.17
2011-12-27,16049.12,15799.63,15873.95,15983.98
2011-12-28,15887.8,15666.46,15727.85,15854.36
2011-12-29,15724.6,15515.44,15543.93,15658.94
2011-12-30,15694.05,15406.93,15454.92,15583.55
2012-01-02,15542.85,15358.02,15517.92,15534.67
2012-01-03,15970.31,15640.56,15939.36,15640.56
2012-01-04,16004.69,15822.32,15882.64,15967.49
2012-01-05,15980.17,15809.31,15857.08,15893.07
2012-01-06,16001.31,15664.91,15867.73,15789.08
2012-01-07,15900.3,15835.29,15848.8,15893.3
2012-01-09,15871.51,15678.3,15814.72,15840.22
2012-01-10,16180.97,15898.32,16165.09,15898.32
2012-01-11,16244.7,16127.77,16175.86,16222.37
2012-01-12,16178.58,15962.59,16037.51,16117.19
2012-01-13,16257.34,16049.78,16154.62,16144.57
2012-01-16,16214.36,16037.6,16189.36,16086.74
2012-01-17,16501.38,16270.87,16466.05,16270.87
2012-01-18,16517.96,16384.48,16451.47,16502.42
2012-01-19,16662.06,16572.1,16643.74,16573.87
2012-01-20,16788.48,16611.71,16739.01,16745.01
2012-01-23,16784,16659.32,16751.73,16667.02
2012-01-24,17050.32,16770.01,16995.77,16806.72
2012-01-25,17130.24,17016.69,17077.18,17068.85
2012-01-27,17258.97,17106.57,17233.98,17201.33
2012-01-30,17138.04,16828.33,16863.3,17138.04
2012-01-31,17238.99,16965.58,17193.55,16965.58
2012-02-01,17327.21,17061.55,17300.58,17179.64
2012-02-02,17504.25,17308.28,17431.85,17438.07
2012-02-03,17630.53,17382.7,17604.96,17444.25
2012-02-06,17829.72,17595.1,17707.31,17741.91
2012-02-07,17832.04,17582.49,17622.45,17813.74
2012-02-08,17809.21,17579.59,17707.32,17631.69
2012-02-09,17879.46,17609.43,17830.75,17647.8
2012-02-10,17890.11,17627.14,17748.69,17817.59
2012-02-13,17849.64,17665.89,17772.84,17761.7
2012-02-14,17890.33,17742.58,17848.57,17767.46
2012-02-15,18231.35,18000.3,18202.41,18000.3
2012-02-16,18182.78,18043.32,18153.99,18163.05
2012-02-17,18423.06,18234.56,18289.35,18331.2
2012-02-21,18470.86,18293.8,18428.61,18303.73
2012-02-22,18523.78,18095.81,18145.25,18490.87
2012-02-23,18249.53,18005.28,18078.5,18127.35
2012-02-24,18198.15,17848.93,17923.57,18079.01
2012-02-27,17975.19,17381.64,17445.75,17975.19
2012-02-28,17776.82,17530.44,17731.12,17545.11
2012-02-29,18001.35,17677.97,17752.68,17919.93
2012-03-01,17717.53,17463.27,17583.97,17714.62
2012-03-02,17731.88,17504.38,17636.8,17661.39
2012-03-03,17676.83,17617.88,17636.99,17648.47
2012-03-05,17598.42,17312.3,17362.87,17598.42
2012-03-06,17691.96,17128.28,17173.29,17336.64
2012-03-07,17239.35,17008.77,17145.52,17127.18
2012-03-09,17531.62,17325.82,17503.24,17325.82
2012-03-12,17772.1,17494.65,17587.67,17772.1
2012-03-13,17842.92,17680.23,17813.62,17680.23
2012-03-14,18040.69,17837.22,17919.3,18003.15
2012-03-15,17918.25,17622.13,17675.85,17916.85
2012-03-16,17871,17426.58,17466.2,17656.81
2012-03-19,17561.46,17226.43,17273.37,17531.47
2012-03-20,17410.13,17211.73,17316.18,17308.89
2012-03-21,17622.87,17275.88,17601.71,17301.16
2012-03-22,17687.01,17136.5,17196.47,17586.06
2012-03-23,17458.35,17179.33,17361.74,17257.72
2012-03-26,17377.59,17021.85,17052.78,17377.59
2012-03-27,17366.84,17061.16,17257.36,17209.13
2012-03-28,17245.82,17040.12,17121.62,17234.48
2012-03-29,17109.35,16920.61,17058.61,17039.85
2012-03-30,17439.51,17105.22,17404.2,17117.41
2012-04-02,17529.98,17382.38,17478.15,17429.96
2012-04-03,17664.1,17570.01,17597.42,17576.21
2012-04-04,17553.26,17436.6,17486.02,17553.26
2012-04-09,17407.66,17199.63,17222.14,17407.66
2012-04-10,17274.69,17135.76,17243.84,17259.26
2012-04-11,17319.15,17075.89,17199.4,17125.96
2012-04-12,17395.15,17276.87,17332.62,17276.87
2012-04-13,17398.22,17027.3,17094.51,17232.56
2012-04-16,17173.06,17010.16,17150.95,17047.87
2012-04-17,17381.92,17103.36,17357.94,17200.97
2012-04-18,17522.8,17371.93,17392.39,17447.26
2012-04-19,17530.3,17361.71,17503.71,17432.89
2012-04-20,17519.88,17231.34,17373.84,17459.72
2012-04-23,17444.18,17056.77,17096.68,17347.76
2012-04-24,17247.53,17046.72,17207.29,17154.75
2012-04-25,17249.61,17019.24,17151.29,17225.54
2012-04-26,17193.25,17084.05,17130.67,17191.02
2012-04-27,17242.15,17022.09,17134.25,17145.39
2012-04-28,17212.36,17125.88,17187.34,17134.19
2012-04-30,17359.18,17195.51,17318.81,17195.51
2012-05-02,17432.33,17265.48,17301.91,17370.93
2012-05-03,17271.77,17120.86,17151.19,17271.77
2012-05-04,17121.37,16776.72,16831.08,17066.84
2012-05-07,16944.13,16513.77,16912.71,16620.44
2012-05-08,16918.31,16502.91,16546.18,16915.71
2012-05-09,16615.74,16422.93,16479.58,16436.41
2012-05-10,16671.81,16377.02,16420.05,16515.62
2012-05-11,16447.24,16233.76,16292.98,16355.59
2012-05-14,16390.33,16124.82,16215.84,16318.36
2012-05-15,16370.12,16123.04,16328.25,16146.9
2012-05-16,16132.68,15974.6,16030.09,16132.68
2012-05-17,16240.18,16007.92,16070.48,16119.08
2012-05-18,16206.35,15809.71,16152.75,15868.07
2012-05-21,16298.39,16149.61,16183.26,16187.66
2012-05-22,16366.72,16000.84,16026.41,16344.34
2012-05-23,16002.03,15847.03,15948.1,15995.14
2012-05-24,16252.37,15934.77,16222.3,16033.9
2012-05-25,16273.48,16118.35,16217.82,16213.24
2012-05-28,16439.97,16273.49,16416.84,16289.82
2012-05-29,16544.38,16410.21,16438.58,16500.04
2012-05-30,16428.74,16295.31,16312.15,16391.9
2012-05-31,16277.48,16086.06,16218.53,16224.86
